      -0.13066667,       0.00802874,       0.01634359,       0.02486374,       0.03223365,       0.03941784,       0.04568188,       0.05028811,       0.05398885,       0.05664113,       0.05827279,       0.05930046,       0.05986237,       0.06011648,       0.06016093,       0.06017528,       0.06019608,       0.06017528,       0.06016093,       0.06011648,       0.05986237,       0.05930046,       0.05827279,       0.05664113,       0.05398885,       0.05028811,       0.04568188,       0.03941784,       0.03223365,       0.02486374,       0.01634359,       0.00802874
      -0.12973333,       0.00753115,       0.01672907,       0.02735459,       0.03746840,       0.04812022,       0.05803059,       0.06594891,       0.07273153,       0.07789015,       0.08140436,       0.08378784,       0.08521300,       0.08599429,       0.08630301,       0.08643300,       0.08649935,       0.08643300,       0.08630301,       0.08599429,       0.08521300,       0.08378784,       0.08140436,       0.07789015,       0.07273153,       0.06594891,       0.05803059,       0.04812022,       0.03746840,       0.02735459,       0.01672907,       0.00753115
      -0.12880000,       0.00762590,       0.01898574,       0.03391930,       0.04960324,       0.06743227,       0.08518959,       0.10050966,       0.11458302,       0.12603225,       0.13457072,       0.14097239,       0.14523644,       0.14798704,       0.14947846,       0.15023210,       0.15055621,       0.15023210,       0.14947846,       0.14798704,       0.14523644,       0.14097239,       0.13457072,       0.12603225,       0.11458302,       0.10050966,       0.08518959,       0.06743227,       0.04960324,       0.03391930,       0.01898574,       0.00762590
      -0.12786667,       0.00866774,       0.02542176,       0.05100147,       0.08112176,       0.11847386,       0.15882033,       0.19689868,       0.23497975,       0.26861215,       0.29643274,       0.31977357,       0.33711102,       0.34993987,       0.35821427,       0.36281242,       0.36471296,       0.36281242,       0.35821427,       0.34993987,       0.33711102,       0.31977357,       0.29643274,       0.26861215,       0.23497975,       0.19689868,       0.15882033,       0.11847386,       0.08112176,       0.05100147,       0.02542176,       0.00866774
      -0.12693333,       0.01385464,       0.05290678,       0.12419053,       0.22077619,       0.35337536,       0.51082988,       0.67617011,       0.85787626,       1.03311922,       1.19459155,       1.34432674,       1.46585457,       1.56513462,       1.63559021,       1.67668673,       1.69336497,       1.67668673,       1.63559021,       1.56513462,       1.46585457,       1.34432674,       1.19459155,       1.03311922,       0.85787626,       0.67617011,       0.51082988,       0.35337536,       0.22077619,       0.12419053,       0.05290678,       0.01385464
      -0.12600000,       0.02004930,       0.08311917,       0.20032567,       0.35117369,       0.54737873,       0.76824003,       0.96474445,       1.15206246,       1.30498764,       1.39300870,       1.44316351,       1.45753850,       1.43698926,       1.40807579,       1.38633489,       1.37771912,       1.38633489,       1.40807579,       1.43698926,       1.45753850,       1.44316351,       1.39300870,       1.30498764,       1.15206246,       0.96474445,       0.76824003,       0.54737873,       0.35117369,       0.20032567,       0.08311917,       0.02004930
      -0.12506667,       0.04952195,       0.22879884,       0.56040741,       0.99021839,       1.52925473,       2.05798790,       2.49646857,       2.78953221,       2.85620921,       2.72366217,       2.35968986,       1.88352543,       1.37269394,       0.89034873,       0.57705575,       0.46551621,       0.57705575,       0.89034873,       1.37269394,       1.88352543,       2.35968986,       2.72366217,       2.85620921,       2.78953221,       2.49646857,       2.05798790,       1.52925473,       0.99021839,       0.56040741,       0.22879884,       0.04952195
      -0.12413333,       0.02020722,       0.08214629,       0.18651036,       0.30731544,       0.44632927,       0.56487436,       0.65256602,       0.69551163,       0.68125968,       0.64499939,       0.56354715,       0.46963611,       0.38801786,       0.31410901,       0.26717893,       0.24853481,       0.26717893,       0.31410901,       0.38801786,       0.46963611,       0.56354715,       0.64499939,       0.68125968,       0.69551163,       0.65256602,       0.56487436,       0.44632927,       0.30731544,       0.18651036,       0.08214629,       0.02020722
      -0.12320000,       0.02244877,       0.08751898,       0.19648604,       0.29166821,       0.37984950,       0.44274028,       0.42710621,       0.37811012,       0.31323561,       0.24729877,       0.20524879,       0.20100132,       0.22843926,       0.28173768,       0.32101947,       0.32355561,       0.32101947,       0.28173768,       0.22843926,       0.20100132,       0.20524879,       0.24729877,       0.31323561,       0.37811012,       0.42710621,       0.44274028,       0.37984950,       0.29166821,       0.19648604,       0.08751898,       0.02244877
      -0.12226667,       0.06830588,       0.28005961,       0.67745808,       0.96077263,       1.20053898,       1.39948125,       1.16621390,       0.85941082,       0.55411396,       0.24817857,       0.12838258,       0.22052075,       0.45826358,       0.84553879,       1.11457399,       1.11624477,       1.11457399,       0.84553879,       0.45826358,       0.22052075,       0.12838258,       0.24817857,       0.55411396,       0.85941082,       1.16621390,       1.39948125,       1.20053898,       0.96077263,       0.67745808,       0.28005961,       0.06830588
      -0.12133333,       0.09128668,       0.42067321,       0.83524285,       1.36189679,       1.77456333,       1.69096504,       1.65726730,       1.19877401,       0.61970931,       0.26974439,       0.10318326,       0.23758211,       0.65904819,       1.08252794,       1.43313058,       1.73566129,       1.43313058,       1.08252794,       0.65904819,       0.23758211,       0.10318326,       0.26974439,       0.61970931,       1.19877401,       1.65726730,       1.69096504,       1.77456333,       1.36189679,       0.83524285,       0.42067321,       0.09128668
      -0.12040000,       0.02607390,       0.10651891,       0.21090439,       0.31980872,       0.39897390,       0.38683735,       0.36349800,       0.27003207,       0.16393318,       0.10079443,       0.07697420,       0.10594759,       0.17987207,       0.25602472,       0.31618200,       0.36261724,       0.31618200,       0.25602472,       0.17987207,       0.10594759,       0.07697420,       0.10079443,       0.16393318,       0.27003207,       0.36349800,       0.38683735,       0.39897390,       0.31980872,       0.21090439,       0.10651891,       0.02607390
      -0.11946667,       0.01823830,       0.06701189,       0.12964517,       0.17731100,       0.20157751,       0.18785139,       0.16090714,       0.11854297,       0.08571124,       0.07459868,       0.08175689,       0.09904558,       0.11705326,       0.13151681,       0.13987796,       0.14759371,       0.13987796,       0.13151681,       0.11705326,       0.09904558,       0.08175689,       0.07459868,       0.08571124,       0.11854297,       0.16090714,       0.18785139,       0.20157751,       0.17731100,       0.12964517,       0.06701189,       0.01823830
      -0.11853333,       0.02132454,       0.07605069,       0.14732548,       0.18445614,       0.18712467,       0.15793499,       0.11173354,       0.07256948,       0.06367124,       0.08096080,       0.11580907,       0.13973611,       0.13341741,       0.11589057,       0.09466435,       0.08542101,       0.09466435,       0.11589057,       0.13341741,       0.13973611,       0.11580907,       0.08096080,       0.06367124,       0.07256948,       0.11173354,       0.15793499,       0.18712467,       0.18445614,       0.14732548,       0.07605069,       0.02132454
      -0.11760000,       0.03969174,       0.14266570,       0.29058636,       0.34360985,       0.31817233,       0.24707969,       0.12882535,       0.05447397,       0.06643272,       0.13576684,       0.24346091,       0.30514162,       0.25475660,       0.18195678,       0.10058074,       0.06050700,       0.10058074,       0.18195678,       0.25475660,       0.30514162,       0.24346091,       0.13576684,       0.06643272,       0.05447397,       0.12882535,       0.24707969,       0.31817233,       0.34360985,       0.29058636,       0.14266570,       0.03969174
      -0.11666667,       0.15518466,       0.54988052,       1.22343748,       1.38883746,       1.21313686,       0.94895365,       0.37441598,       0.05635453,       0.14885386,       0.48225625,       1.01828745,       1.34291010,       1.01014108,       0.67336143,       0.26147642,       0.05148686,       0.26147642,       0.67336143,       1.01014108,       1.34291010,       1.01828745,       0.48225625,       0.14885386,       0.05635453,       0.37441598,       0.94895365,       1.21313686,       1.38883746,       1.22343748,       0.54988052,       0.15518466
      -0.11573333,       0.17141300,       0.77540350,       1.25105421,       1.66888398,       1.66590145,       0.93506488,       0.45674444,       0.05854880,       0.14645019,       0.66447997,       1.22244006,       1.36333519,       1.43279383,       0.76314336,       0.26736803,       0.04655661,       0.26736803,       0.76314336,       1.43279383,       1.36333519,       1.22244006,       0.66447997,       0.14645019,       0.05854880,       0.45674444,       0.93506488,       1.66590145,       1.66888398,       1.25105421,       0.77540350,       0.17141300
      -0.11480000,       0.04312172,       0.17618754,       0.29464924,       0.37304989,       0.35852161,       0.21774015,       0.11332207,       0.03831474,       0.06117375,       0.16148914,       0.27102777,       0.30237300,       0.30011282,       0.17929181,       0.08593436,       0.04382443,       0.08593436,       0.17929181,       0.30011282,       0.30237300,       0.27102777,       0.16148914,       0.06117375,       0.03831474,       0.11332207,       0.21774015,       0.35852161,       0.37304989,       0.29464924,       0.17618754,       0.04312172
      -0.11386667,       0.02398111,       0.08797592,       0.14613226,       0.17260309,       0.15495872,       0.09758186,       0.05646488,       0.03667972,       0.05271023,       0.08930756,       0.12301225,       0.12925603,       0.12205539,       0.08625724,       0.06001810,       0.04848384,       0.06001810,       0.08625724,       0.12205539,       0.12925603,       0.12301225,       0.08930756,       0.05271023,       0.03667972,       0.05646488,       0.09758186,       0.15495872,       0.17260309,       0.14613226,       0.08797592,       0.02398111
      -0.11293333,       0.02099813,       0.07205159,       0.11593613,       0.12652386,       0.10151755,       0.06077486,       0.03893686,       0.04135194,       0.06141501,       0.08099029,       0.08702875,       0.07913172,       0.07024277,       0.06224390,       0.06122939,       0.06170545,       0.06122939,       0.06224390,       0.07024277,       0.07913172,       0.08702875,       0.08099029,       0.06141501,       0.04135194,       0.03893686,       0.06077486,       0.10151755,       0.12652386,       0.11593613,       0.07205159,       0.02099813
      -0.11200000,       0.02520843,       0.08483569,       0.13343572,       0.13527899,       0.09310996,       0.04674187,       0.03200245,       0.05529279,       0.08925113,       0.10419496,       0.08852995,       0.06309290,       0.04906961,       0.06092382,       0.08195774,       0.09353025,       0.08195774,       0.06092382,       0.04906961,       0.06309290,       0.08852995,       0.10419496,       0.08925113,       0.05529279,       0.03200245,       0.04674187,       0.09310996,       0.13527899,       0.13343572,       0.08483569,       0.02520843
      -0.11106667,       0.04214121,       0.14384905,       0.22564580,       0.21773433,       0.12846855,       0.04564014,       0.03076545,       0.09606547,       0.17080626,       0.19009100,       0.13557893,       0.06950134,       0.03925175,       0.08503181,       0.14964205,       0.18390283,       0.14964205,       0.08503181,       0.03925175,       0.06950134,       0.13557893,       0.19009100,       0.17080626,       0.09606547,       0.03076545,       0.04564014,       0.12846855,       0.21773433,       0.22564580,       0.14384905,       0.04214121
      -0.11013333,       0.11982562,       0.41920183,       0.66417121,       0.62756279,       0.33445078,       0.07488858,       0.04092220,       0.27519088,       0.53075879,       0.58432022,       0.37831408,       0.14082842,       0.03637396,       0.21355397,       0.45506454,       0.58237689,       0.45506454,       0.21355397,       0.03637396,       0.14082842,       0.37831408,       0.58432022,       0.53075879,       0.27519088,       0.04092220,       0.07488858,       0.33445078,       0.62756279,       0.66417121,       0.41920183,       0.11982562
      -0.10920000,       0.49975342,       1.76945155,       2.82149237,       2.65595433,       1.37275928,       0.24013909,       0.09938032,       1.14667272,       2.28610679,       2.51841569,       1.58572134,       0.51538500,       0.04539533,       0.85317653,       1.94986424,       2.52841030,       1.94986424,       0.85317653,       0.04539533,       0.51538500,       1.58572134,       2.51841569,       2.28610679,       1.14667272,       0.09938032,       0.24013909,       1.37275928,       2.65595433,       2.82149237,       1.76945155,       0.49975342
      -0.10826667,       0.11762950,       0.41044268,       0.64566325,       0.60526709,       0.31733910,       0.06815246,       0.04062449,       0.27251938,       0.51824627,       0.56587408,       0.36255482,       0.13289775,       0.03466586,       0.20814801,       0.44212213,       0.56528203,       0.44212213,       0.20814801,       0.03466586,       0.13289775,       0.36255482,       0.56587408,       0.51824627,       0.27251938,       0.04062449,       0.06815246,       0.31733910,       0.60526709,       0.64566325,       0.41044268,       0.11762950
      -0.10733333,       0.04363929,       0.14689356,       0.22117295,       0.20281133,       0.10816509,       0.03368628,       0.03115351,       0.10495198,       0.17314069,       0.18193709,       0.12107590,       0.05824258,       0.03556697,       0.08394450,       0.14657099,       0.17893739,       0.14657099,       0.08394450,       0.03556697,       0.05824258,       0.12107590,       0.18193709,       0.17314069,       0.10495198,       0.03115351,       0.03368628,       0.10816509,       0.20281133,       0.22117295,       0.14689356,       0.04363929
      -0.10640000,       0.02840584,       0.09242436,       0.12948580,       0.11252008,       0.05888373,       0.02582204,       0.03292399,       0.07356720,       0.09752552,       0.09383175,       0.06477236,       0.04316154,       0.04208487,       0.06035886,       0.08005993,       0.08932946,       0.08005993,       0.06035886,       0.04208487,       0.04316154,       0.06477236,       0.09383175,       0.09752552,       0.07356720,       0.03292399,       0.02582204,       0.05888373,       0.11252008,       0.12948580,       0.09242436,       0.02840584
      -0.10546667,       0.02598230,       0.08393674,       0.10810420,       0.08576300,       0.04098407,       0.02406805,       0.04057951,       0.07504385,       0.07732126,       0.06365871,       0.04446474,       0.04229070,       0.05634902,       0.06118180,       0.05938549,       0.05657173,       0.05938549,       0.06118180,       0.05634902,       0.04229070,       0.04446474,       0.06365871,       0.07732126,       0.07504385,       0.04057951,       0.02406805,       0.04098407,       0.08576300,       0.10810420,       0.08393674,       0.02598230
      -0.10453333,       0.03103753,       0.10376139,       0.12387728,       0.08698990,       0.03424084,       0.02609050,       0.05828063,       0.10306018,       0.08304001,       0.05460109,       0.03629354,       0.05158362,       0.08846605,       0.08129573,       0.05750787,       0.04168679,       0.05750787,       0.08129573,       0.08846605,       0.05158362,       0.03629354,       0.05460109,       0.08304001,       0.10306018,       0.05828063,       0.02609050,       0.03424084,       0.08698990,       0.12387728,       0.10376139,       0.03103753
      -0.10360000,       0.04959655,       0.18046511,       0.20337072,       0.12386366,       0.03626213,       0.03506754,       0.10492349,       0.19581684,       0.12498814,       0.06412221,       0.03572733,       0.08135832,       0.17817982,       0.14566031,       0.07707795,       0.03461556,       0.07707795,       0.14566031,       0.17817982,       0.08135832,       0.03572733,       0.06412221,       0.12498814,       0.19581684,       0.10492349,       0.03506754,       0.03626213,       0.12386366,       0.20337072,       0.18046511,       0.04959655
      -0.10266667,       0.12565577,       0.53607996,       0.57529129,       0.29290075,       0.06585383,       0.07542771,       0.29089447,       0.62695272,       0.30390934,       0.13698549,       0.05298320,       0.19598533,       0.57937062,       0.42097013,       0.17561771,       0.03358246,       0.17561771,       0.42097013,       0.57937062,       0.19598533,       0.05298320,       0.13698549,       0.30390934,       0.62695272,       0.29089447,       0.07542771,       0.06585383,       0.29290075,       0.57529129,       0.53607996,       0.12565577
      -0.10173333,       0.52565500,       2.03635676,       2.24384963,       1.24686983,       0.19722825,       0.25837001,       1.20589091,       2.35631847,       1.33937349,       0.47003858,       0.13030851,       0.85087818,       2.21370162,       1.72709601,       0.68945135,       0.04345708,       0.68945135,       1.72709601,       2.21370162,       0.85087818,       0.13030851,       0.47003858,       1.33937349,       2.35631847,       1.20589091,       0.25837001,       0.19722825,       1.24686983,       2.24384963,       2.03635676,       0.52565500
      -0.10080000,       0.29718263,       0.65965795,       0.86625003,       0.75594637,       0.06549931,       0.11576903,       0.60857965,       0.61829512,       0.85134865,       0.17687318,       0.05267494,       0.55075257,       0.62737122,       0.77795690,       0.36900074,       0.03279127,       0.36900074,       0.77795690,       0.62737122,       0.55075257,       0.05267494,       0.17687318,       0.85134865,       0.61829512,       0.60857965,       0.11576903,       0.06549931,       0.75594637,       0.86625003,       0.65965795,       0.29718263
      -0.09986667,       0.07997360,       0.20227318,       0.24587291,       0.18926996,       0.02922058,       0.04633034,       0.16562954,       0.19246866,       0.20652506,       0.06179137,       0.03682460,       0.14437880,       0.18610383,       0.20124120,       0.10528873,       0.03299676,       0.10528873,       0.20124120,       0.18610383,       0.14437880,       0.03682460,       0.06179137,       0.20652506,       0.19246866,       0.16562954,       0.04633034,       0.02922058,       0.18926996,       0.24587291,       0.20227318,       0.07997360
      -0.09893333,       0.04277378,       0.11325270,       0.12844478,       0.08811478,       0.02140941,       0.03677752,       0.08890189,       0.10135244,       0.09185836,       0.03972520,       0.03850887,       0.07649999,       0.09295579,       0.09253523,       0.05946365,       0.03868299,       0.05946365,       0.09253523,       0.09295579,       0.07649999,       0.03850887,       0.03972520,       0.09185836,       0.10135244,       0.08890189,       0.03677752,       0.02140941,       0.08811478,       0.12844478,       0.11325270,       0.04277378
      -0.09800000,       0.03405970,       0.09101777,       0.09655602,       0.05672701,       0.01921559,       0.03978113,       0.07157759,       0.07352481,       0.05521881,       0.03453173,       0.04812730,       0.06115522,       0.06218006,       0.05690611,       0.04891264,       0.05081519,       0.04891264,       0.05690611,       0.06218006,       0.06115522,       0.04812730,       0.03453173,       0.05521881,       0.07352481,       0.07157759,       0.03978113,       0.01921559,       0.05672701,       0.09655602,       0.09101777,       0.03405970
      -0.09706667,       0.03631527,       0.09730728,       0.09834260,       0.04572992,       0.01966891,       0.05272771,       0.07779476,       0.07082667,       0.03971091,       0.03702876,       0.07031005,       0.06567074,       0.05263357,       0.04210097,       0.05246455,       0.07661461,       0.05246455,       0.04210097,       0.05263357,       0.06567074,       0.07031005,       0.03702876,       0.03971091,       0.07082667,       0.07779476,       0.05272771,       0.01966891,       0.04572992,       0.09834260,       0.09730728,       0.03631527
      -0.09613333,       0.05164457,       0.13900921,       0.14002147,       0.04646828,       0.02359711,       0.08734605,       0.11160787,       0.09554187,       0.03291314,       0.04979845,       0.12661194,       0.09222587,       0.05912163,       0.03680811,       0.07267389,       0.14171201,       0.07267389,       0.03680811,       0.05912163,       0.09222587,       0.12661194,       0.04979845,       0.03291314,       0.09554187,       0.11160787,       0.08734605,       0.02359711,       0.04646828,       0.14002147,       0.13900921,       0.05164457
      -0.09520000,       0.11048368,       0.29643050,       0.32048038,       0.06652751,       0.03930628,       0.20963885,       0.22799133,       0.21196772,       0.03274684,       0.09668347,       0.33014656,       0.18078148,       0.10708007,       0.04236917,       0.14276568,       0.37946472,       0.14276568,       0.04236917,       0.10708007,       0.18078148,       0.33014656,       0.09668347,       0.03274684,       0.21196772,       0.22799133,       0.20963885,       0.03930628,       0.06652751,       0.32048038,       0.29643050,       0.11048368
      -0.09426667,       0.46698583,       1.22465234,       1.50341761,       0.17833340,       0.13723394,       0.96506517,       0.84285041,       0.99117328,       0.05139978,       0.37063522,       1.62930309,       0.61945088,       0.43887697,       0.10194711,       0.51435473,       1.91394307,       0.51435473,       0.10194711,       0.43887697,       0.61945088,       1.62930309,       0.37063522,       0.05139978,       0.99117328,       0.84285041,       0.96506517,       0.13723394,       0.17833340,       1.50341761,       1.22465234,       0.46698583
      -0.09333333,       0.59817701,       1.90737545,       1.06880124,       0.60081000,       0.13190975,       0.91287640,       2.14261798,       0.62616065,       0.12265868,       0.56916223,       1.11374879,       1.96273729,       0.31461988,       0.08546848,       1.28648359,       1.14684320,       1.28648359,       0.08546848,       0.31461988,       1.96273729,       1.11374879,       0.56916223,       0.12265868,       0.62616065,       2.14261798,       0.91287640,       0.13190975,       0.60081000,       1.06880124,       1.90737545,       0.59817701
      -0.09240000,       0.19717070,       0.62737279,       0.32304638,       0.20851923,       0.05216035,       0.29129507,       0.71486649,       0.18560138,       0.05427404,       0.19690811,       0.32859430,       0.65808003,       0.10580097,       0.04403348,       0.43333730,       0.32423368,       0.43333730,       0.04403348,       0.10580097,       0.65808003,       0.32859430,       0.19690811,       0.05427404,       0.18560138,       0.71486649,       0.29129507,       0.05216035,       0.20851923,       0.32304638,       0.62737279,       0.19717070
      -0.09146667,       0.07130707,       0.20716881,       0.12756610,       0.06523163,       0.03072905,       0.11281778,       0.21168514,       0.07534855,       0.03048387,       0.07713467,       0.12726397,       0.18751389,       0.05242116,       0.03560622,       0.13347604,       0.12495779,       0.13347604,       0.03560622,       0.05242116,       0.18751389,       0.12726397,       0.07713467,       0.03048387,       0.07534855,       0.21168514,       0.11281778,       0.03072905,       0.06523163,       0.12756610,       0.20716881,       0.07130707
      -0.09053333,       0.04570895,       0.11964186,       0.07916776,       0.03507094,       0.02896261,       0.07627305,       0.10789415,       0.04493570,       0.02777178,       0.05628858,       0.07736155,       0.08936434,       0.04158479,       0.03905205,       0.07251184,       0.06971436,       0.07251184,       0.03905205,       0.04158479,       0.08936434,       0.07736155,       0.05628858,       0.02777178,       0.04493570,       0.10789415,       0.07627305,       0.02896261,       0.03507094,       0.07916776,       0.11964186,       0.04570895
      -0.08960000,       0.04120177,       0.09686591,       0.06507183,       0.02447797,       0.03362911,       0.07280557,       0.07568766,       0.03260372,       0.03089929,       0.05789932,       0.06292626,       0.05516668,       0.04281200,       0.04993677,       0.05509747,       0.04737941,       0.05509747,       0.04993677,       0.04281200,       0.05516668,       0.06292626,       0.05789932,       0.03089929,       0.03260372,       0.07568766,       0.07280557,       0.03362911,       0.02447797,       0.06507183,       0.09686591,       0.04120177
      -0.08866667,       0.04863280,       0.10329368,       0.06912624,       0.02001064,       0.04577387,       0.09151587,       0.06951752,       0.02699622,       0.04025085,       0.07600425,       0.06695458,       0.03997941,       0.05441164,       0.07390884,       0.05493939,       0.03700845,       0.05493939,       0.07390884,       0.05441164,       0.03997941,       0.06695458,       0.07600425,       0.04025085,       0.02699622,       0.06951752,       0.09151587,       0.04577387,       0.02001064,       0.06912624,       0.10329368,       0.04863280
      -0.08773333,       0.07629428,       0.14655722,       0.09990057,       0.01885755,       0.07583509,       0.15270315,       0.08656136,       0.02533975,       0.06432385,       0.12707484,       0.09752831,       0.03285702,       0.08809681,       0.13333144,       0.07331715,       0.03304254,       0.07331715,       0.13333144,       0.08809681,       0.03285702,       0.09752831,       0.12707484,       0.06432385,       0.02533975,       0.08656136,       0.15270315,       0.07583509,       0.01885755,       0.09990057,       0.14655722,       0.07629428
      -0.08680000,       0.18158857,       0.30541497,       0.22886565,       0.02244477,       0.17620828,       0.38288759,       0.16457022,       0.02914594,       0.14716917,       0.30165621,       0.22433711,       0.03134247,       0.20907237,       0.33960651,       0.14714715,       0.03633794,       0.14714715,       0.33960651,       0.20907237,       0.03134247,       0.22433711,       0.30165621,       0.14716917,       0.02914594,       0.16457022,       0.38288759,       0.17620828,       0.02244477,       0.22886565,       0.30541497,       0.18158857
      -0.08586667,       0.85918050,       1.22053969,       1.08195624,       0.04964417,       0.77441224,       1.86968054,       0.62553736,       0.05896324,       0.65427047,       1.33506586,       1.05623837,       0.04393638,       0.96511269,       1.61949151,       0.58724362,       0.07022156,       0.58724362,       1.61949151,       0.96511269,       0.04393638,       1.05623837,       1.33506586,       0.65427047,       0.05896324,       0.62553736,       1.86968054,       0.77441224,       0.04964417,       1.08195624,       1.22053969,       0.85918050
      -0.08493333,       0.61305743,       2.03009422,       0.69078876,       0.09295774,       0.90808851,       1.25832765,       1.10092771,       0.10151181,       0.64248582,       1.76537179,       0.73093902,       0.06751716,       0.86299430,       1.48947247,       0.86941710,       0.12074863,       0.86941710,       1.48947247,       0.86299430,       0.06751716,       0.73093902,       1.76537179,       0.64248582,       0.10151181,       1.10092771,       1.25832765,       0.90808851,       0.09295774,       0.69078876,       2.03009422,       0.61305743
      -0.08400000,       0.14852384,       0.42045725,       0.16915644,       0.02663741,       0.20183671,       0.29770466,       0.22473001,       0.03534851,       0.15128961,       0.36306667,       0.17438257,       0.03331578,       0.19751299,       0.32241118,       0.18608808,       0.04307187,       0.18608808,       0.32241118,       0.19751299,       0.03331578,       0.17438257,       0.36306667,       0.15128961,       0.03534851,       0.22473001,       0.29770466,       0.20183671,       0.02663741,       0.16915644,       0.42045725,       0.14852384
      -0.08306667,       0.07017309,       0.17410058,       0.07705142,       0.01659813,       0.09258608,       0.13213453,       0.08844629,       0.02715501,       0.07443703,       0.14151631,       0.07761559,       0.03090927,       0.08919946,       0.12950899,       0.08046093,       0.03387967,       0.08046093,       0.12950899,       0.08919946,       0.03090927,       0.07761559,       0.14151631,       0.07443703,       0.02715501,       0.08844629,       0.13213453,       0.09258608,       0.01659813,       0.07705142,       0.17410058,       0.07017309
