      -0.14000000,       0.10270889,       0.15535071,       0.19011360,       0.20000446,       0.20627807,       0.21010685,       0.21293907,       0.21001056,       0.20539414,       0.20582339,       0.20424946,       0.20213556,       0.20208689,       0.20184551,       0.20070161,       0.20070161,       0.20184551,       0.20208689,       0.20213556,       0.20424946,       0.20582339,       0.20539414,       0.21001056,       0.21293907,       0.21010685,       0.20627807,       0.20000446,       0.19011360,       0.15535071,       0.10270889
      -0.13906667,       0.10252738,       0.15922127,       0.18559367,       0.18524917,       0.18473277,       0.18358401,       0.17997823,       0.17951682,       0.18128258,       0.18113330,       0.18040963,       0.18041744,       0.18105731,       0.18074330,       0.17999089,       0.17999089,       0.18074330,       0.18105731,       0.18041744,       0.18040963,       0.18113330,       0.18128258,       0.17951682,       0.17997823,       0.18358401,       0.18473277,       0.18524917,       0.18559367,       0.15922127,       0.10252738
      -0.13813333,       0.09525387,       0.15115525,       0.19300434,       0.20976353,       0.20559725,       0.20067944,       0.19639176,       0.19697132,       0.19719488,       0.19690294,       0.19520320,       0.19524648,       0.19363126,       0.19381470,       0.19216567,       0.19216567,       0.19381470,       0.19363126,       0.19524648,       0.19520320,       0.19690294,       0.19719488,       0.19697132,       0.19639176,       0.20067944,       0.20559725,       0.20976353,       0.19300434,       0.15115525,       0.09525387
      -0.13720000,       0.08551984,       0.13668639,       0.16605856,       0.18181926,       0.18937588,       0.18570017,       0.18334307,       0.18045551,       0.17861287,       0.17807983,       0.17899435,       0.17862994,       0.17762320,       0.17811779,       0.17602169,       0.17602169,       0.17811779,       0.17762320,       0.17862994,       0.17899435,       0.17807983,       0.17861287,       0.18045551,       0.18334307,       0.18570017,       0.18937588,       0.18181926,       0.16605856,       0.13668639,       0.08551984
      -0.13626667,       0.07794437,       0.13108922,       0.16039440,       0.17513371,       0.18653520,       0.19112620,       0.18532877,       0.18181368,       0.17970344,       0.18191937,       0.18118199,       0.18184607,       0.18350829,       0.18077307,       0.18160628,       0.18160628,       0.18077307,       0.18350829,       0.18184607,       0.18118199,       0.18191937,       0.17970344,       0.18181368,       0.18532877,       0.19112620,       0.18653520,       0.17513371,       0.16039440,       0.13108922,       0.07794437
      -0.13533333,       0.06525387,       0.11396557,       0.14308126,       0.15287176,       0.15836357,       0.15973856,       0.15687801,       0.15561868,       0.15188307,       0.14954576,       0.14907755,       0.14970637,       0.15031640,       0.14951177,       0.15301428,       0.15301428,       0.14951177,       0.15031640,       0.14970637,       0.14907755,       0.14954576,       0.15188307,       0.15561868,       0.15687801,       0.15973856,       0.15836357,       0.15287176,       0.14308126,       0.11396557,       0.06525387
      -0.13440000,       0.04967781,       0.08381862,       0.10697448,       0.11875257,       0.12273998,       0.12499977,       0.12164094,       0.11844467,       0.11800323,       0.11575037,       0.11674477,       0.11727380,       0.11733445,       0.11925214,       0.11984393,       0.11984393,       0.11925214,       0.11733445,       0.11727380,       0.11674477,       0.11575037,       0.11800323,       0.11844467,       0.12164094,       0.12499977,       0.12273998,       0.11875257,       0.10697448,       0.08381862,       0.04967781
      -0.13346667,       0.02836122,       0.05005160,       0.06773169,       0.07941748,       0.08657575,       0.09046878,       0.08935169,       0.08696521,       0.08465426,       0.08085657,       0.07953194,       0.07918899,       0.07884177,       0.07932159,       0.07936388,       0.07936388,       0.07932159,       0.07884177,       0.07918899,       0.07953194,       0.08085657,       0.08465426,       0.08696521,       0.08935169,       0.09046878,       0.08657575,       0.07941748,       0.06773169,       0.05005160,       0.02836122
      -0.13253333,       0.01311001,       0.02361621,       0.03238229,       0.03859207,       0.04334642,       0.04673586,       0.04820879,       0.04894755,       0.04925473,       0.04887856,       0.04881172,       0.04883048,       0.04877610,       0.04886615,       0.04891206,       0.04891206,       0.04886615,       0.04877610,       0.04883048,       0.04881172,       0.04887856,       0.04925473,       0.04894755,       0.04820879,       0.04673586,       0.04334642,       0.03859207,       0.03238229,       0.02361621,       0.01311001
      -0.13160000,       0.00937238,       0.01780329,       0.02551781,       0.03154500,       0.03688902,       0.04120796,       0.04399071,       0.04604794,       0.04741831,       0.04808536,       0.04852385,       0.04875411,       0.04882781,       0.04885304,       0.04888140,       0.04888140,       0.04885304,       0.04882781,       0.04875411,       0.04852385,       0.04808536,       0.04741831,       0.04604794,       0.04399071,       0.04120796,       0.03688902,       0.03154500,       0.02551781,       0.01780329,       0.00937238
