      -0.12786667,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320,       0.03796320
      -0.12693333,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125,       0.03012125
      -0.12600000,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627,       0.02467627
      -0.12506667,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443,       0.02071443
      -0.12413333,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559,       0.01772559
      -0.12320000,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502,       0.01540502
      -0.12226667,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052,       0.01356052
      -0.12133333,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559,       0.01206559
      -0.12040000,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392,       0.01083392
      -0.11946667,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478,       0.00980478
      -0.11853333,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433,       0.00893433
      -0.11760000,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027,       0.00819027
      -0.11666667,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826,       0.00754826
      -0.11573333,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969,       0.00698969
      -0.11480000,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010,       0.00650010
      -0.11386667,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809,       0.00606809
      -0.11293333,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460,       0.00568460
      -0.11200000,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231,       0.00534231
      -0.11106667,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527,       0.00503527
      -0.11013333,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858,       0.00475858
      -0.10920000,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821,       0.00450821
      -0.10826667,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077,       0.00428077
      -0.10733333,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341,       0.00407341
      -0.10640000,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375,       0.00388375
      -0.10546667,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974,       0.00370974
      -0.10453333,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962,       0.00354962
      -0.10360000,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189,       0.00340189
      -0.10266667,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526,       0.00326526
      -0.10173333,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858,       0.00313858
      -0.10080000,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088,       0.00302088
      -0.09986667,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130,       0.00291130
      -0.09893333,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907,       0.00280907
      -0.09800000,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352,       0.00271352
      -0.09706667,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406,       0.00262406
      -0.09613333,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017,       0.00254017
      -0.09520000,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137,       0.00246137
      -0.09426667,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725,       0.00238725
      -0.09333333,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743,       0.00231743
      -0.09240000,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158,       0.00225158
      -0.09146667,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938,       0.00218938
      -0.09053333,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057,       0.00213057
      -0.08960000,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489,       0.00207489
      -0.08866667,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213,       0.00202213
      -0.08773333,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207,       0.00197207
      -0.08680000,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453,       0.00192453
      -0.08586667,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935,       0.00187935
      -0.08493333,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635,       0.00183635
      -0.08400000,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542,       0.00179542
      -0.08306667,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640,       0.00175640
      -0.08213333,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919,       0.00171919
      -0.08120000,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366,       0.00168366
