      -0.13066667,       0.00802808,       0.01634355,       0.02486303,       0.03222873,       0.03941418,       0.04567960,       0.05029088,       0.05399618,       0.05665121,       0.05829438,       0.05932158,       0.05988303,       0.06013891,       0.06017664,       0.06017096,       0.06015801,       0.06015801,       0.06017096,       0.06017664,       0.06013891,       0.05988303,       0.05932158,       0.05829438,       0.05665121,       0.05399618,       0.05029088,       0.04567960,       0.03941418,       0.03222873,       0.02486303,       0.01634355,       0.00802808
      -0.12973333,       0.00753074,       0.01672908,       0.02735409,       0.03746497,       0.04812074,       0.05803160,       0.06595937,       0.07275060,       0.07791510,       0.08145082,       0.08383206,       0.08526875,       0.08604387,       0.08633100,       0.08645964,       0.08647651,       0.08647651,       0.08645964,       0.08633100,       0.08604387,       0.08526875,       0.08383206,       0.08145082,       0.07791510,       0.07275060,       0.06595937,       0.05803160,       0.04812074,       0.03746497,       0.02735409,       0.01672908,       0.00753074
      -0.12880000,       0.00762538,       0.01898587,       0.03391803,       0.04960241,       0.06744269,       0.08520081,       0.10054952,       0.11463741,       0.12610461,       0.13468621,       0.14107427,       0.14538691,       0.14811102,       0.14959349,       0.15043636,       0.15074270,       0.15074270,       0.15043636,       0.14959349,       0.14811102,       0.14538691,       0.14107427,       0.13468621,       0.12610461,       0.11463741,       0.10054952,       0.08520081,       0.06744269,       0.04960241,       0.03391803,       0.01898587,       0.00762538
      -0.12786667,       0.00866663,       0.02542285,       0.05099777,       0.08114755,       0.11853410,       0.15890467,       0.19711814,       0.23522697,       0.26900918,       0.29697823,       0.32035291,       0.33809103,       0.35095714,       0.35967551,       0.36511657,       0.36758648,       0.36758648,       0.36511657,       0.35967551,       0.35095714,       0.33809103,       0.32035291,       0.29697823,       0.26900918,       0.23522697,       0.19711814,       0.15890467,       0.11853410,       0.08114755,       0.05099777,       0.02542285,       0.00866663
      -0.12693333,       0.01382272,       0.05275523,       0.12375874,       0.22032526,       0.35242603,       0.50962332,       0.67532645,       0.85620372,       1.03276974,       1.19481576,       1.34539536,       1.47178218,       1.57293705,       1.65034905,       1.70120396,       1.72616765,       1.72616765,       1.70120396,       1.65034905,       1.57293705,       1.47178218,       1.34539536,       1.19481576,       1.03276974,       0.85620372,       0.67532645,       0.50962332,       0.35242603,       0.22032526,       0.12375874,       0.05275523,       0.01382272
      -0.12600000,       0.02105650,       0.08869450,       0.21368315,       0.37509776,       0.58917693,       0.82096836,       1.03166173,       1.23283424,       1.37789563,       1.46430449,       1.49822031,       1.47958652,       1.43279381,       1.36728679,       1.31454605,       1.28225613,       1.28225613,       1.31454605,       1.36728679,       1.43279381,       1.47958652,       1.49822031,       1.46430449,       1.37789563,       1.23283424,       1.03166173,       0.82096836,       0.58917693,       0.37509776,       0.21368315,       0.08869450,       0.02105650
      -0.12506667,       0.04179052,       0.18901844,       0.46908782,       0.82575487,       1.27083667,       1.74897488,       2.12571308,       2.39760646,       2.52942668,       2.45274299,       2.19009552,       1.83158355,       1.41002109,       0.97304263,       0.64866645,       0.47719490,       0.47719490,       0.64866645,       0.97304263,       1.41002109,       1.83158355,       2.19009552,       2.45274299,       2.52942668,       2.39760646,       2.12571308,       1.74897488,       1.27083667,       0.82575487,       0.46908782,       0.18901844,       0.04179052
      -0.12413333,       0.01932120,       0.07678939,       0.17345687,       0.28070368,       0.39756682,       0.50107584,       0.56336325,       0.58578736,       0.57612146,       0.53525334,       0.47269472,       0.41507603,       0.36317237,       0.32173665,       0.29643349,       0.28490643,       0.28490643,       0.29643349,       0.32173665,       0.36317237,       0.41507603,       0.47269472,       0.53525334,       0.57612146,       0.58578736,       0.56336325,       0.50107584,       0.39756682,       0.28070368,       0.17345687,       0.07678939,       0.01932120
      -0.12320000,       0.03013367,       0.12393513,       0.27425010,       0.42081079,       0.55442761,       0.62301094,       0.60889763,       0.51908926,       0.39084760,       0.27691088,       0.19775719,       0.19097374,       0.24814911,       0.35602798,       0.45532513,       0.51602184,       0.51602184,       0.45532513,       0.35602798,       0.24814911,       0.19097374,       0.19775719,       0.27691088,       0.39084760,       0.51908926,       0.60889763,       0.62301094,       0.55442761,       0.42081079,       0.27425010,       0.12393513,       0.03013367
      -0.12226667,       0.11905839,       0.52390450,       1.18760831,       1.82701522,       2.38352423,       2.61014496,       2.43086522,       1.87540934,       1.15099663,       0.54955851,       0.17815433,       0.22263813,       0.63086586,       1.32170694,       1.94341878,       2.31370773,       2.31370773,       1.94341878,       1.32170694,       0.63086586,       0.22263813,       0.17815433,       0.54955851,       1.15099663,       1.87540934,       2.43086522,       2.61014496,       2.38352423,       1.82701522,       1.18760831,       0.52390450,       0.11905839
      -0.12133333,       0.04105897,       0.17116722,       0.37800698,       0.57209495,       0.73184191,       0.79570104,       0.73925286,       0.57311588,       0.36918478,       0.20208457,       0.10270268,       0.11853423,       0.23293876,       0.42248024,       0.59378384,       0.69118526,       0.69118526,       0.59378384,       0.42248024,       0.23293876,       0.11853423,       0.10270268,       0.20208457,       0.36918478,       0.57311588,       0.73925286,       0.79570104,       0.73184191,       0.57209495,       0.37800698,       0.17116722,       0.04105897
      -0.12040000,       0.01976277,       0.07506654,       0.15294483,       0.21711407,       0.26239294,       0.26792491,       0.23991432,       0.18601729,       0.13232078,       0.09707152,       0.08490708,       0.09640325,       0.12586004,       0.16479258,       0.19570607,       0.21247053,       0.21247053,       0.19570607,       0.16479258,       0.12586004,       0.09640325,       0.08490708,       0.09707152,       0.13232078,       0.18601729,       0.23991432,       0.26792491,       0.26239294,       0.21711407,       0.15294483,       0.07506654,       0.01976277
      -0.11946667,       0.01943443,       0.07237236,       0.13843204,       0.18209628,       0.20246982,       0.18064122,       0.14293015,       0.10043368,       0.07785040,       0.07989531,       0.10255101,       0.12221930,       0.13545732,       0.13286551,       0.12000325,       0.11052768,       0.11052768,       0.12000325,       0.13286551,       0.13545732,       0.12221930,       0.10255101,       0.07989531,       0.07785040,       0.10043368,       0.14293015,       0.18064122,       0.20246982,       0.18209628,       0.13843204,       0.07237236,       0.01943443
      -0.11853333,       0.03134861,       0.12373911,       0.23190003,       0.28974901,       0.30691121,       0.23256340,       0.14733641,       0.07438900,       0.06073280,       0.10349459,       0.18749565,       0.23374391,       0.24679021,       0.19969525,       0.12601421,       0.07963451,       0.07963451,       0.12601421,       0.19969525,       0.24679021,       0.23374391,       0.18749565,       0.10349459,       0.06073280,       0.07438900,       0.14733641,       0.23256340,       0.30691121,       0.28974901,       0.23190003,       0.12373911,       0.03134861
      -0.11760000,       0.10096477,       0.43830477,       0.81652260,       0.98571691,       1.06834139,       0.71873573,       0.36930493,       0.09644876,       0.07328289,       0.28673857,       0.68127402,       0.84854896,       0.90695257,       0.67899521,       0.30948299,       0.09559872,       0.09559872,       0.30948299,       0.67899521,       0.90695257,       0.84854896,       0.68127402,       0.28673857,       0.07328289,       0.09644876,       0.36930493,       0.71873573,       1.06834139,       0.98571691,       0.81652260,       0.43830477,       0.10096477
      -0.11666667,       0.21468888,       0.78850272,       1.59657626,       2.15186904,       1.88334266,       1.43688454,       0.74408425,       0.12926938,       0.10649679,       0.54626098,       1.21085280,       1.87819295,       1.78408484,       1.21303345,       0.64049866,       0.13225935,       0.13225935,       0.64049866,       1.21303345,       1.78408484,       1.87819295,       1.21085280,       0.54626098,       0.10649679,       0.12926938,       0.74408425,       1.43688454,       1.88334266,       2.15186904,       1.59657626,       0.78850272,       0.21468888
      -0.11573333,       0.04836137,       0.17445947,       0.33920984,       0.44262184,       0.39338184,       0.29752070,       0.16404192,       0.05256758,       0.05237224,       0.13662774,       0.26043636,       0.37471057,       0.35721416,       0.25435317,       0.15035873,       0.06184226,       0.06184226,       0.15035873,       0.25435317,       0.35721416,       0.37471057,       0.26043636,       0.13662774,       0.05237224,       0.05256758,       0.16404192,       0.29752070,       0.39338184,       0.44262184,       0.33920984,       0.17445947,       0.04836137
      -0.11480000,       0.02456528,       0.08634046,       0.15582425,       0.18883219,       0.16769347,       0.12124178,       0.07230523,       0.04103644,       0.04865337,       0.08094955,       0.12077769,       0.14725517,       0.13818770,       0.10695807,       0.07766428,       0.05623618,       0.05623618,       0.07766428,       0.10695807,       0.13818770,       0.14725517,       0.12077769,       0.08094955,       0.04865337,       0.04103644,       0.07230523,       0.12124178,       0.16769347,       0.18883219,       0.15582425,       0.08634046,       0.02456528
      -0.11386667,       0.02086717,       0.07254016,       0.12219766,       0.13422024,       0.11299982,       0.07322844,       0.04577889,       0.04177078,       0.05824793,       0.07968625,       0.09382765,       0.08983368,       0.07771604,       0.06722559,       0.06470220,       0.06782220,       0.06782220,       0.06470220,       0.06722559,       0.07771604,       0.08983368,       0.09382765,       0.07968625,       0.05824793,       0.04177078,       0.04577889,       0.07322844,       0.11299982,       0.13422024,       0.12219766,       0.07254016,       0.02086717
      -0.11293333,       0.02505478,       0.09002177,       0.14568881,       0.14325032,       0.11212194,       0.05766763,       0.03466592,       0.05295558,       0.08610149,       0.11010432,       0.11068808,       0.07656814,       0.05414434,       0.05574811,       0.07554516,       0.10358978,       0.10358978,       0.07554516,       0.05574811,       0.05414434,       0.07656814,       0.11068808,       0.11010432,       0.08610149,       0.05295558,       0.03466592,       0.05766763,       0.11212194,       0.14325032,       0.14568881,       0.09002177,       0.02505478
      -0.11200000,       0.04328261,       0.16833881,       0.27094570,       0.23623772,       0.18019264,       0.06362266,       0.02957244,       0.09372523,       0.17143107,       0.21708514,       0.20750581,       0.09841974,       0.04513051,       0.06498263,       0.12786823,       0.21892107,       0.21892107,       0.12786823,       0.06498263,       0.04513051,       0.09841974,       0.20750581,       0.21708514,       0.17143107,       0.09372523,       0.02957244,       0.06362266,       0.18019264,       0.23623772,       0.27094570,       0.16833881,       0.04328261
      -0.11106667,       0.13640097,       0.60190412,       0.98730458,       0.72751246,       0.61626016,       0.14420684,       0.02970620,       0.32239178,       0.59793967,       0.76249970,       0.78273627,       0.25438920,       0.05345821,       0.15536799,       0.39162338,       0.83930811,       0.83930811,       0.39162338,       0.15536799,       0.05345821,       0.25438920,       0.78273627,       0.76249970,       0.59793967,       0.32239178,       0.02970620,       0.14420684,       0.61626016,       0.72751246,       0.98730458,       0.60190412,       0.13640097
      -0.11013333,       0.41103636,       1.32314118,       2.03547647,       2.56042677,       1.20125519,       0.32633417,       0.03682592,       0.55988946,       1.71281805,       2.24192979,       1.39478414,       0.80150001,       0.07819587,       0.26677231,       1.35410732,       1.81955263,       1.81955263,       1.35410732,       0.26677231,       0.07819587,       0.80150001,       1.39478414,       2.24192979,       1.71281805,       0.55988946,       0.03682592,       0.32633417,       1.20125519,       2.56042677,       2.03547647,       1.32314118,       0.41103636
      -0.10920000,       0.09272665,       0.28904357,       0.43728489,       0.55367770,       0.25676011,       0.08230251,       0.02705646,       0.13457020,       0.37030586,       0.47334602,       0.28922517,       0.18410982,       0.04153632,       0.07971168,       0.29825033,       0.37703675,       0.37703675,       0.29825033,       0.07971168,       0.04153632,       0.18410982,       0.28922517,       0.47334602,       0.37030586,       0.13457020,       0.02705646,       0.08230251,       0.25676011,       0.55367770,       0.43728489,       0.28904357,       0.09272665
      -0.10826667,       0.03823128,       0.12140861,       0.18028575,       0.19620141,       0.10173083,       0.03951253,       0.02713738,       0.07299808,       0.14107773,       0.16570264,       0.11268043,       0.07433311,       0.03839827,       0.05446963,       0.11169620,       0.13821615,       0.13821615,       0.11169620,       0.05446963,       0.03839827,       0.07433311,       0.11268043,       0.16570264,       0.14107773,       0.07299808,       0.02713738,       0.03951253,       0.10173083,       0.19620141,       0.18028575,       0.12140861,       0.03823128
      -0.10733333,       0.02732066,       0.08551362,       0.12278324,       0.11466463,       0.06009692,       0.02839575,       0.03090989,       0.06586393,       0.09171878,       0.09180895,       0.06364991,       0.04921771,       0.04426108,       0.05700653,       0.07100240,       0.07621318,       0.07621318,       0.07100240,       0.05700653,       0.04426108,       0.04921771,       0.06364991,       0.09180895,       0.09171878,       0.06586393,       0.03090989,       0.02839575,       0.06009692,       0.11466463,       0.12278324,       0.08551362,       0.02732066
      -0.10640000,       0.02771474,       0.08590995,       0.12109303,       0.09398081,       0.04511321,       0.02483168,       0.03949043,       0.08180573,       0.08729648,       0.06860241,       0.04397183,       0.04367688,       0.05984836,       0.07674189,       0.06408810,       0.05352788,       0.05352788,       0.06408810,       0.07674189,       0.05984836,       0.04367688,       0.04397183,       0.06860241,       0.08729648,       0.08180573,       0.03949043,       0.02483168,       0.04511321,       0.09398081,       0.12109303,       0.08590995,       0.02771474
      -0.10546667,       0.03827352,       0.11902031,       0.17198089,       0.10718601,       0.04276726,       0.02561213,       0.05936260,       0.13537371,       0.11900908,       0.06915015,       0.03475661,       0.05052663,       0.09884434,       0.13279832,       0.07958827,       0.04656269,       0.04656269,       0.07958827,       0.13279832,       0.09884434,       0.05052663,       0.03475661,       0.06915015,       0.11900908,       0.13537371,       0.05936260,       0.02561213,       0.04276726,       0.10718601,       0.17198089,       0.11902031,       0.03827352
      -0.10453333,       0.07951961,       0.24734749,       0.39291507,       0.18709431,       0.06046069,       0.03554628,       0.11870258,       0.33385816,       0.25337080,       0.10757267,       0.03110773,       0.08568961,       0.22809476,       0.33700642,       0.14641968,       0.05706583,       0.05706583,       0.14641968,       0.33700642,       0.22809476,       0.08568961,       0.03110773,       0.10757267,       0.25337080,       0.33385816,       0.11870258,       0.03554628,       0.06046069,       0.18709431,       0.39291507,       0.24734749,       0.07951961
      -0.10360000,       0.33001643,       1.00238147,       1.85454729,       0.64196696,       0.19686604,       0.10602504,       0.42148986,       1.60537733,       1.07796581,       0.35488999,       0.03624776,       0.29655218,       0.98226561,       1.65057734,       0.50936098,       0.15821935,       0.15821935,       0.50936098,       1.65057734,       0.98226561,       0.29655218,       0.03624776,       0.35488999,       1.07796581,       1.60537733,       0.42148986,       0.10602504,       0.19686604,       0.64196696,       1.85454729,       1.00238147,       0.33001643
      -0.10266667,       0.44682673,       1.68931532,       1.28982407,       1.65225077,       0.23248018,       0.07652500,       1.10459186,       1.26391173,       1.54539182,       0.74383047,       0.04437861,       0.51886882,       1.52680548,       1.21658583,       1.35750583,       0.13722964,       0.13722964,       1.35750583,       1.21658583,       1.52680548,       0.51886882,       0.04437861,       0.74383047,       1.54539182,       1.26391173,       1.10459186,       0.07652500,       0.23248018,       1.65225077,       1.28982407,       1.68931532,       0.44682673
      -0.10173333,       0.10375637,       0.37244388,       0.31926226,       0.34917532,       0.06153851,       0.03387908,       0.24121259,       0.29881204,       0.33546298,       0.16615337,       0.03109796,       0.12794499,       0.33023781,       0.28416933,       0.28655858,       0.05331206,       0.05331206,       0.28655858,       0.28416933,       0.33023781,       0.12794499,       0.03109796,       0.16615337,       0.33546298,       0.29881204,       0.24121259,       0.03387908,       0.06153851,       0.34917532,       0.31926226,       0.37244388,       0.10375637
      -0.10080000,       0.04620711,       0.15082094,       0.14769892,       0.12836737,       0.03112515,       0.02887419,       0.09963562,       0.12936629,       0.12639157,       0.06743192,       0.03212293,       0.06534663,       0.12635965,       0.11679714,       0.10591604,       0.04211407,       0.04211407,       0.10591604,       0.11679714,       0.12635965,       0.06534663,       0.03212293,       0.06743192,       0.12639157,       0.12936629,       0.09963562,       0.02887419,       0.03112515,       0.12836737,       0.14769892,       0.15082094,       0.04620711
      -0.09986667,       0.03374599,       0.10023060,       0.10265810,       0.07451754,       0.02264022,       0.03183172,       0.07163400,       0.08451978,       0.07127021,       0.04279005,       0.03858003,       0.05653608,       0.07599539,       0.06708294,       0.06250106,       0.04577113,       0.04577113,       0.06250106,       0.06708294,       0.07599539,       0.05653608,       0.03858003,       0.04279005,       0.07127021,       0.08451978,       0.07163400,       0.03183172,       0.02264022,       0.07451754,       0.10265810,       0.10023060,       0.03374599
      -0.09893333,       0.03402024,       0.09316173,       0.09679766,       0.05777824,       0.01953003,       0.04112482,       0.07368073,       0.07509317,       0.05110763,       0.03487306,       0.05261445,       0.06639105,       0.06222252,       0.04676305,       0.04938613,       0.06020471,       0.06020471,       0.04938613,       0.04676305,       0.06222252,       0.06639105,       0.05261445,       0.03487306,       0.05110763,       0.07509317,       0.07368073,       0.04112482,       0.01953003,       0.05777824,       0.09679766,       0.09316173,       0.03402024
      -0.09800000,       0.04549625,       0.11664493,       0.12386550,       0.05911866,       0.01901151,       0.06346688,       0.10135755,       0.09122445,       0.04553187,       0.03481138,       0.08493428,       0.09987925,       0.06877369,       0.03784813,       0.05067651,       0.09618111,       0.09618111,       0.05067651,       0.03784813,       0.06877369,       0.09987925,       0.08493428,       0.03481138,       0.04553187,       0.09122445,       0.10135755,       0.06346688,       0.01901151,       0.05911866,       0.12386550,       0.11664493,       0.04549625
      -0.09706667,       0.08615900,       0.20610629,       0.23291732,       0.08818982,       0.02175482,       0.13018604,       0.19237091,       0.16455163,       0.05564365,       0.04533809,       0.18104044,       0.20287892,       0.11162488,       0.03658523,       0.07286026,       0.20402304,       0.20402304,       0.07286026,       0.03658523,       0.11162488,       0.20287892,       0.18104044,       0.04533809,       0.05564365,       0.16455163,       0.19237091,       0.13018604,       0.02175482,       0.08818982,       0.23291732,       0.20610629,       0.08615900
      -0.09613333,       0.29739888,       0.63038418,       0.82218129,       0.25011506,       0.03789483,       0.47146582,       0.61515279,       0.55912151,       0.13053032,       0.10139488,       0.67105613,       0.69777959,       0.33922887,       0.05362918,       0.18968805,       0.74247600,       0.74247600,       0.18968805,       0.05362918,       0.33922887,       0.69777959,       0.67105613,       0.10139488,       0.13053032,       0.55912151,       0.61515279,       0.47146582,       0.03789483,       0.25011506,       0.82218129,       0.63038418,       0.29739888
      -0.09520000,       0.76813287,       2.43859150,       2.00205003,       0.84062701,       0.10269707,       1.12120101,       2.39685484,       1.51346249,       0.37650146,       0.34542382,       1.66743256,       2.35803708,       1.09169246,       0.12699087,       0.68458011,       2.09797116,       2.09797116,       0.68458011,       0.12699087,       1.09169246,       2.35803708,       1.66743256,       0.34542382,       0.37650146,       1.51346249,       2.39685484,       1.12120101,       0.10269707,       0.84062701,       2.00205003,       2.43859150,       0.76813287
      -0.09426667,       0.16623603,       0.57133292,       0.41540663,       0.19546065,       0.03585242,       0.23724749,       0.55239579,       0.32225564,       0.09568198,       0.09707569,       0.34563778,       0.52064632,       0.25000806,       0.04810860,       0.17202410,       0.44303045,       0.44303045,       0.17202410,       0.04810860,       0.25000806,       0.52064632,       0.34563778,       0.09707569,       0.09568198,       0.32225564,       0.55239579,       0.23724749,       0.03585242,       0.19546065,       0.41540663,       0.57133292,       0.16623603
      -0.09333333,       0.06582733,       0.19921133,       0.15691857,       0.06971993,       0.02428595,       0.09862425,       0.18430092,       0.11461670,       0.04308176,       0.05056084,       0.13066728,       0.17093631,       0.09106866,       0.03500331,       0.07209474,       0.15201299,       0.15201299,       0.07209474,       0.03500331,       0.09106866,       0.17093631,       0.13066728,       0.05056084,       0.04308176,       0.11461670,       0.18430092,       0.09862425,       0.02428595,       0.06971993,       0.15691857,       0.19921133,       0.06582733
      -0.09240000,       0.04281930,       0.11953789,       0.09232510,       0.03952106,       0.02441667,       0.06781860,       0.10314482,       0.06202528,       0.03137317,       0.04608681,       0.07908148,       0.08800703,       0.05429223,       0.03639663,       0.05419310,       0.08007340,       0.08007340,       0.05419310,       0.03639663,       0.05429223,       0.08800703,       0.07908148,       0.04608681,       0.03137317,       0.06202528,       0.10314482,       0.06781860,       0.02441667,       0.03952106,       0.09232510,       0.11953789,       0.04281930
      -0.09146667,       0.03815782,       0.10222368,       0.07236724,       0.02855040,       0.02922919,       0.06459627,       0.08123081,       0.04199691,       0.02915499,       0.05535319,       0.06573127,       0.05849901,       0.04338096,       0.04470666,       0.05715590,       0.05382049,       0.05382049,       0.05715590,       0.04470666,       0.04338096,       0.05849901,       0.06573127,       0.05535319,       0.02915499,       0.04199691,       0.08123081,       0.06459627,       0.02922919,       0.02855040,       0.07236724,       0.10222368,       0.03815782
      -0.09053333,       0.04394622,       0.11867429,       0.07363735,       0.02462548,       0.04095260,       0.07962998,       0.08739254,       0.03324848,       0.03254056,       0.08195242,       0.07224848,       0.04780513,       0.04429242,       0.06362813,       0.07828880,       0.04373990,       0.04373990,       0.07828880,       0.06362813,       0.04429242,       0.04780513,       0.07224848,       0.08195242,       0.03254056,       0.03324848,       0.08739254,       0.07962998,       0.04095260,       0.02462548,       0.07363735,       0.11867429,       0.04394622
      -0.08960000,       0.06657953,       0.19323900,       0.10235915,       0.02637164,       0.07233651,       0.12751481,       0.13456155,       0.03099062,       0.04510017,       0.15639371,       0.10746825,       0.05067146,       0.06098549,       0.10980281,       0.14313289,       0.04424638,       0.04424638,       0.14313289,       0.10980281,       0.06098549,       0.05067146,       0.10746825,       0.15639371,       0.04510017,       0.03099062,       0.13456155,       0.12751481,       0.07233651,       0.02637164,       0.10235915,       0.19323900,       0.06657953
      -0.08866667,       0.15216309,       0.52296498,       0.22901680,       0.04425785,       0.20052628,       0.29786435,       0.35026085,       0.03974075,       0.09115741,       0.46587801,       0.24456698,       0.08906243,       0.14078900,       0.26440335,       0.41662629,       0.06668322,       0.06668322,       0.41662629,       0.26440335,       0.14078900,       0.08906243,       0.24456698,       0.46587801,       0.09115741,       0.03974075,       0.35026085,       0.29786435,       0.20052628,       0.04425785,       0.22901680,       0.52296498,       0.15216309
      -0.08773333,       0.61276951,       2.32273878,       0.92768847,       0.15055780,       0.88927075,       1.20906979,       1.53684883,       0.10159540,       0.33684540,       2.13968187,       0.99003879,       0.31744396,       0.57883761,       1.08431277,       1.90092492,       0.20420336,       0.20420336,       1.90092492,       1.08431277,       0.57883761,       0.31744396,       0.99003879,       2.13968187,       0.33684540,       0.10159540,       1.53684883,       1.20906979,       0.88927075,       0.15055780,       0.92768847,       2.32273878,       0.61276951
      -0.08680000,       0.78328238,       1.03993053,       0.99740255,       0.10561866,       0.32035751,       1.80840357,       0.85619814,       0.09928149,       0.46208163,       0.79044563,       1.38216226,       0.18610108,       0.25851357,       1.70242309,       0.77386831,       0.24334256,       0.24334256,       0.77386831,       1.70242309,       0.25851357,       0.18610108,       1.38216226,       0.79044563,       0.46208163,       0.09928149,       0.85619814,       1.80840357,       0.32035751,       0.10561866,       0.99740255,       1.03993053,       0.78328238
      -0.08586667,       0.16896505,       0.27498406,       0.21668445,       0.03165391,       0.10083746,       0.37072770,       0.20566671,       0.03602761,       0.10900635,       0.21316812,       0.28227434,       0.05977905,       0.08347541,       0.34169866,       0.19917143,       0.06893851,       0.06893851,       0.19917143,       0.34169866,       0.08347541,       0.05977905,       0.28227434,       0.21316812,       0.10900635,       0.03602761,       0.20566671,       0.37072770,       0.10083746,       0.03165391,       0.21668445,       0.27498406,       0.16896505
      -0.08493333,       0.07465213,       0.13824507,       0.09212945,       0.01896924,       0.06305866,       0.15021820,       0.09072320,       0.02745092,       0.05749335,       0.10431058,       0.10982704,       0.03957295,       0.05608997,       0.13190396,       0.09102221,       0.04463333,       0.04463333,       0.09102221,       0.13190396,       0.05608997,       0.03957295,       0.10982704,       0.10431058,       0.05749335,       0.02745092,       0.09072320,       0.15021820,       0.06305866,       0.01896924,       0.09212945,       0.13824507,       0.07465213
