       1.59398496,      -0.00280000,       0.15102884
       1.59398496,      -0.00186667,       0.44719511
       1.59398496,      -0.00093333,       0.14437147
       1.59398496,       0.00000000,       0.08823151
       1.59398496,       0.00093333,       0.14910071
       1.59398496,       0.00186667,       0.46613043
       1.59398496,       0.00280000,       0.16017177
       1.60401003,      -0.00280000,       0.14254000
       1.60401003,      -0.00186667,       0.28833933
       1.60401003,      -0.00093333,       0.48304537
       1.60401003,       0.00000000,       0.19585428
       1.60401003,       0.00093333,       0.49574923
       1.60401003,       0.00186667,       0.29773875
       1.60401003,       0.00280000,       0.15113721
       1.61403509,      -0.00280000,       0.14618683
       1.61403509,      -0.00186667,       0.22047091
       1.61403509,      -0.00093333,       0.86887831
       1.61403509,       0.00000000,       0.52254113
       1.61403509,       0.00093333,       0.88372291
       1.61403509,       0.00186667,       0.22593364
       1.61403509,       0.00280000,       0.15439116
       1.62406015,      -0.00280000,       0.14482345
       1.62406015,      -0.00186667,       0.21995617
       1.62406015,      -0.00093333,       0.76045890
       1.62406015,       0.00000000,       1.37320709
       1.62406015,       0.00093333,       0.76690145
       1.62406015,       0.00186667,       0.22369869
       1.62406015,       0.00280000,       0.15159908
       1.63408521,      -0.00280000,       0.14528083
       1.63408521,      -0.00186667,       0.24790066
       1.63408521,      -0.00093333,       0.78402391
       1.63408521,       0.00000000,       2.72945764
       1.63408521,       0.00093333,       0.78661339
       1.63408521,       0.00186667,       0.25052878
       1.63408521,       0.00280000,       0.15021560
       1.64411028,      -0.00280000,       0.15464594
       1.64411028,      -0.00186667,       0.29145951
       1.64411028,      -0.00093333,       0.91853875
       1.64411028,       0.00000000,       3.94859594
       1.64411028,       0.00093333,       0.91967618
       1.64411028,       0.00186667,       0.29337034
       1.64411028,       0.00280000,       0.15814158
       1.65413534,      -0.00280000,       0.17134339
       1.65413534,      -0.00186667,       0.34202598
       1.65413534,      -0.00093333,       1.09603427
       1.65413534,       0.00000000,       4.85505139
       1.65413534,       0.00093333,       1.09670265
       1.65413534,       0.00186667,       0.34350768
       1.65413534,       0.00280000,       0.17393292
       1.66416040,      -0.00280000,       0.19162654
       1.66416040,      -0.00186667,       0.39428723
       1.66416040,      -0.00093333,       1.28173148
       1.66416040,       0.00000000,       5.63097177
       1.66416040,       0.00093333,       1.28228371
       1.66416040,       0.00186667,       0.39550762
       1.66416040,       0.00280000,       0.19366570
       1.67418546,      -0.00280000,       0.21315951
       1.67418546,      -0.00186667,       0.44587925
       1.67418546,      -0.00093333,       1.46262841
       1.67418546,       0.00000000,       6.37632572
       1.67418546,       0.00093333,       1.46315619
       1.67418546,       0.00186667,       0.44692570
       1.67418546,       0.00280000,       0.21484643
       1.68421053,      -0.00280000,       0.23486529
       1.68421053,      -0.00186667,       0.49600234
       1.68421053,      -0.00093333,       1.63561941
       1.68421053,       0.00000000,       7.11368644
       1.68421053,       0.00093333,       1.63613043
       1.68421053,       0.00186667,       0.49692150
       1.68421053,       0.00280000,       0.23630949
       1.69423559,      -0.00280000,       0.25627728
       1.69423559,      -0.00186667,       0.54444530
       1.69423559,      -0.00093333,       1.80076131
       1.69423559,       0.00000000,       7.84116848
       1.69423559,       0.00093333,       1.80124597
       1.69423559,       0.00186667,       0.54526481
       1.69423559,       0.00280000,       0.25754299
       1.70426065,      -0.00280000,       0.27718240
       1.70426065,      -0.00186667,       0.59116914
       1.70426065,      -0.00093333,       1.95870522
       1.70426065,       0.00000000,       8.55285238
       1.70426065,       0.00093333,       1.95915529
       1.70426065,       0.00186667,       0.59190732
       1.70426065,       0.00280000,       0.27831014
       1.71428571,      -0.00280000,       0.29747212
       1.71428571,      -0.00186667,       0.63617129
       1.71428571,      -0.00093333,       2.11000037
       1.71428571,       0.00000000,       9.24388164
       1.71428571,       0.00093333,       2.11041196
       1.71428571,       0.00186667,       0.63684134
       1.71428571,       0.00280000,       0.29848917
       1.72431078,      -0.00280000,       0.31708367
       1.72431078,      -0.00186667,       0.67944982
       1.72431078,      -0.00093333,       2.25499834
       1.72431078,       0.00000000,       9.91101510
       1.72431078,       0.00093333,       2.25537094
       1.72431078,       0.00186667,       0.68006175
       1.72431078,       0.00280000,       0.31800932
       1.73433584,      -0.00280000,       0.33597592
       1.73433584,      -0.00186667,       0.72099649
       1.73433584,      -0.00093333,       2.39389384
       1.73433584,       0.00000000,      10.55221184
       1.73433584,       0.00093333,       2.39422906
       1.73433584,       0.00186667,       0.72155813
       1.73433584,       0.00280000,       0.33682435
       1.74436090,      -0.00280000,       0.35411858
       1.74436090,      -0.00186667,       0.76079652
       1.74436090,      -0.00093333,       2.52677435
       1.74436090,       0.00000000,      11.16618466
       1.74436090,       0.00093333,       2.52707492
       1.74436090,       0.00186667,       0.76131409
       1.74436090,       0.00280000,       0.35490047
       1.75438596,      -0.00280000,       0.37148680
       1.75438596,      -0.00186667,       0.79882912
       1.75438596,      -0.00093333,       2.65365467
       1.75438596,       0.00000000,      11.75208496
       1.75438596,       0.00093333,       2.65392380
       1.75438596,       0.00186667,       0.79930766
       1.75438596,       0.00280000,       0.37221035
       1.76441103,      -0.00280000,       0.38805820
       1.76441103,      -0.00186667,       0.83506796
       1.76441103,      -0.00093333,       2.77449802
       1.76441103,       0.00000000,      12.30930086
       1.76441103,       0.00093333,       2.77473901
       1.76441103,       0.00186667,       0.83551151
       1.76441103,       0.00280000,       0.38872980
       1.77443609,      -0.00280000,       0.40381106
       1.77443609,      -0.00186667,       0.86948107
       1.77443609,      -0.00093333,       2.88922820
       1.77443609,       0.00000000,      12.83732836
       1.77443609,       0.00093333,       2.88944421
       1.77443609,       0.00186667,       0.86989291
       1.77443609,       0.00280000,       0.40443567
       1.78446115,      -0.00280000,       0.41872308
       1.78446115,      -0.00186667,       0.90203068
       1.78446115,      -0.00093333,       2.99773632
       1.78446115,       0.00000000,      13.33568663
       1.78446115,       0.00093333,       2.99793021
       1.78446115,       0.00186667,       0.90241341
       1.78446115,       0.00280000,       0.41930457
       1.79448622,      -0.00280000,       0.43277051
       1.79448622,      -0.00186667,       0.93267266
       1.79448622,      -0.00093333,       3.09988408
       1.79448622,       0.00000000,      13.80385957
       1.79448622,       0.00093333,       3.10005837
       1.79448622,       0.00186667,       0.93302833
       1.79448622,       0.00280000,       0.43331181
       1.80451128,      -0.00280000,       0.44592738
       1.80451128,      -0.00186667,       0.96135597
       1.80451128,      -0.00093333,       3.19550476
       1.80451128,       0.00000000,      14.24125348
       1.80451128,       0.00093333,       3.19566160
       1.80451128,       0.00186667,       0.96168611
       1.80451128,       0.00280000,       0.44643066
       1.81453634,      -0.00280000,       0.45816488
       1.81453634,      -0.00186667,       0.98802180
       1.81453634,      -0.00093333,       3.28440257
       1.81453634,       0.00000000,      14.64716456
       1.81453634,       0.00093333,       3.28454373
       1.81453634,       0.00186667,       0.98832751
       1.81453634,       0.00280000,       0.45863163
       1.82456140,      -0.00280000,       0.46945070
       1.82456140,      -0.00186667,       1.01260263
       1.82456140,      -0.00093333,       3.36635061
       1.82456140,       0.00000000,      15.02075213
       1.82456140,       0.00093333,       3.36647752
       1.82456140,       0.00186667,       1.01288458
       1.82456140,       0.00280000,       0.46988177
       1.83458647,      -0.00280000,       0.47974840
       1.83458647,      -0.00186667,       1.03502105
       1.83458647,      -0.00093333,       3.44108782
       1.83458647,       0.00000000,      15.36101472
       1.83458647,       0.00093333,       3.44120159
       1.83458647,       0.00186667,       1.03527950
       1.83458647,       0.00280000,       0.48014403
       1.84461153,      -0.00280000,       0.48901667
       1.84461153,      -0.00186667,       1.05518842
       1.84461153,      -0.00093333,       3.50831484
       1.84461153,       0.00000000,      15.66676672
       1.84461153,       0.00093333,       3.50841625
       1.84461153,       0.00186667,       1.05542323
       1.84461153,       0.00280000,       0.48937650
       1.85463659,      -0.00280000,       0.49720861
       1.85463659,      -0.00186667,       1.07300324
       1.85463659,      -0.00093333,       3.56768886
       1.85463659,       0.00000000,      15.93661387
       1.85463659,       0.00093333,       3.56777842
       1.85463659,       0.00186667,       1.07321384
       1.85463659,       0.00280000,       0.49753163
       1.86466165,      -0.00280000,       0.50427080
       1.86466165,      -0.00186667,       1.08834933
       1.86466165,      -0.00093333,       3.61881738
       1.86466165,       0.00000000,      16.16892594
       1.86466165,       0.00093333,       3.61889533
       1.86466165,       0.00186667,       1.08853470
       1.86466165,       0.00280000,       0.50455532
       1.87468672,      -0.00280000,       0.51014234
       1.87468672,      -0.00186667,       1.10109359
       1.87468672,      -0.00093333,       3.66125077
       1.87468672,       0.00000000,      16.36180510
       1.87468672,       0.00093333,       3.66131707
       1.87468672,       0.00186667,       1.10125218
       1.87468672,       0.00280000,       0.51038587
       1.88471178,      -0.00280000,       0.51475368
       1.88471178,      -0.00186667,       1.11108345
       1.88471178,      -0.00093333,       3.69447350
       1.88471178,       0.00000000,      16.51304822
       1.88471178,       0.00093333,       3.69452779
       1.88471178,       0.00186667,       1.11121312
       1.88471178,       0.00280000,       0.51495282
       1.89473684,      -0.00280000,       0.51802528
       1.89473684,      -0.00186667,       1.11814378
       1.89473684,      -0.00093333,       3.71789364
       1.89473684,       0.00000000,      16.62010118
       1.89473684,       0.00093333,       3.71793525
       1.89473684,       0.00186667,       1.11824168
       1.89473684,       0.00280000,       0.51817554
       1.90476190,      -0.00280000,       0.51986607
       1.90476190,      -0.00186667,       1.12207339
       1.90476190,      -0.00093333,       3.73083069
       1.90476190,       0.00000000,      16.68000223
       1.90476190,       0.00093333,       3.73085847
       1.90476190,       0.00186667,       1.12213575
       1.90476190,       0.00280000,       0.51996156
       1.91478697,      -0.00280000,       0.52017158
       1.91478697,      -0.00186667,       1.12264067
       1.91478697,      -0.00093333,       3.73250114
       1.91478697,       0.00000000,      16.68931012
       1.91478697,       0.00093333,       3.73251336
       1.91478697,       0.00186667,       1.12266264
       1.91478697,       0.00280000,       0.52020472
       1.92481203,      -0.00280000,       0.51882184
       1.92481203,      -0.00186667,       1.11957871
       1.92481203,      -0.00093333,       3.72200186
       1.92481203,       0.00000000,      16.64401081
       1.92481203,       0.00093333,       3.72199592
       1.92481203,       0.00186667,       1.11955395
       1.92481203,       0.00280000,       0.51878283
       1.93483709,      -0.00280000,       0.51567893
       1.93483709,      -0.00186667,       1.11257933
       1.93483709,      -0.00093333,       3.69829104
       1.93483709,       0.00000000,      16.53939294
       1.93483709,       0.00093333,       3.69826305
       1.93483709,       0.00186667,       1.11249960
       1.93483709,       0.00280000,       0.51555506
       1.94486216,      -0.00280000,       0.51058412
       1.94486216,      -0.00186667,       1.10128631
       1.94486216,      -0.00093333,       3.66016689
