      1,    0.375802634,    0.000000000,    0.130782015,    0.000000000
      2,    0.402867678,    0.000000000,    0.134778053,   -0.000000000
      3,    0.405416857,    0.000000000,    0.134196947,   -0.000000000
      4,    0.406102982,    0.000000000,    0.133617393,    0.000000000
      5,    0.406261522,    0.000000000,    0.133054773,    0.000000000
      6,    0.406163154,    0.000000000,    0.132951636,   -0.000000000
      7,    0.405951249,    0.000000000,    0.133170612,   -0.000000000
      8,    0.405846267,    0.000000000,    0.133502397,   -0.000000000
      9,    0.406053851,    0.000000000,    0.133988932,    0.000000000
     10,    0.406339425,    0.000000000,    0.133735412,    0.000000000
     11,    0.406261985,    0.000000000,    0.133196686,    0.000000000
     12,    0.405938740,    0.000000000,    0.133199581,   -0.000000000
     13,    0.406094000,    0.000000000,    0.133417409,   -0.000000000
     14,    0.406061602,    0.000000000,    0.133115647,   -0.000000000
     15,    0.406204714,    0.000000000,    0.133435866,   -0.000000000
     16,    0.406013151,    0.000000000,    0.133275600,   -0.000000000
     17,    0.406148348,    0.000000000,    0.133120069,    0.000000000
     18,    0.406109044,    0.000000000,    0.133379821,   -0.000000000
     19,    0.406050413,    0.000000000,    0.133193833,    0.000000000
     20,    0.406154474,    0.000000000,    0.133304957,   -0.000000000
     21,    0.406075230,    0.000000000,    0.133268894,    0.000000000
     22,    0.406103778,    0.000000000,    0.133231142,    0.000000000
     23,    0.406097579,    0.000000000,    0.133267192,    0.000000000
     24,    0.406102355,    0.000000000,    0.133279508,    0.000000000
     25,    0.406114925,    0.000000000,    0.133255504,    0.000000000
     26,    0.406090332,    0.000000000,    0.133243333,    0.000000000
     27,    0.406084343,    0.000000000,    0.133279591,    0.000000000
     28,    0.406131890,    0.000000000,    0.133269697,   -0.000000000
     29,    0.406084292,    0.000000000,    0.133225395,    0.000000000
     30,    0.406099894,    0.000000000,    0.133305020,    0.000000000
     31,    0.406103635,    0.000000000,    0.133225394,    0.000000000
     32,    0.406105418,    0.000000000,    0.133281915,   -0.000000000
     33,    0.406094837,    0.000000000,    0.133254989,   -0.000000000
     34,    0.406101705,    0.000000000,    0.133258945,   -0.000000000
     35,    0.406105984,    0.000000000,    0.133263881,   -0.000000000
     36,    0.406095295,    0.000000000,    0.133259898,    0.000000000
     37,    0.406103563,    0.000000000,    0.133261030,   -0.000000000
     38,    0.406100748,    0.000000000,    0.133262639,    0.000000000
     39,    0.406101493,    0.000000000,    0.133258229,   -0.000000000
     40,    0.406099898,    0.000000000,    0.133262647,   -0.000000000
     41,    0.406101242,    0.000000000,    0.133261766,    0.000000000
     42,    0.406101933,    0.000000000,    0.133259540,   -0.000000000
     43,    0.406099827,    0.000000000,    0.133261262,   -0.000000000
     44,    0.406101770,    0.000000000,    0.133262341,   -0.000000000
     45,    0.406100352,    0.000000000,    0.133258954,    0.000000000
     46,    0.406101844,    0.000000000,    0.133262889,    0.000000000
     47,    0.406099886,    0.000000000,    0.133260047,   -0.000000000
     48,    0.406102149,    0.000000000,    0.133260800,   -0.000000000
     49,    0.406100082,    0.000000000,    0.133261907,    0.000000000
     50,    0.406101340,    0.000000000,    0.133260524,    0.000000000
     51,    0.406101340,    0.000000000,    0.133260524,    0.000000000
     52,    0.406100082,    0.000000000,    0.133261907,   -0.000000000
     53,    0.406102149,    0.000000000,    0.133260800,   -0.000000000
     54,    0.406099886,    0.000000000,    0.133260047,   -0.000000000
     55,    0.406101844,    0.000000000,    0.133262889,    0.000000000
     56,    0.406100352,    0.000000000,    0.133258954,    0.000000000
     57,    0.406101770,    0.000000000,    0.133262341,    0.000000000
     58,    0.406099827,    0.000000000,    0.133261262,    0.000000000
     59,    0.406101933,    0.000000000,    0.133259540,   -0.000000000
     60,    0.406101242,    0.000000000,    0.133261766,   -0.000000000
     61,    0.406099898,    0.000000000,    0.133262647,    0.000000000
     62,    0.406101493,    0.000000000,    0.133258229,   -0.000000000
     63,    0.406100748,    0.000000000,    0.133262639,   -0.000000000
     64,    0.406103563,    0.000000000,    0.133261030,   -0.000000000
     65,    0.406095295,    0.000000000,    0.133259898,    0.000000000
     66,    0.406105984,    0.000000000,    0.133263881,   -0.000000000
     67,    0.406101705,    0.000000000,    0.133258945,    0.000000000
     68,    0.406094837,    0.000000000,    0.133254989,   -0.000000000
     69,    0.406105418,    0.000000000,    0.133281915,    0.000000000
     70,    0.406103635,    0.000000000,    0.133225394,    0.000000000
     71,    0.406099894,    0.000000000,    0.133305020,   -0.000000000
     72,    0.406084292,    0.000000000,    0.133225395,   -0.000000000
     73,    0.406131890,    0.000000000,    0.133269697,    0.000000000
     74,    0.406084343,    0.000000000,    0.133279591,   -0.000000000
     75,    0.406090332,    0.000000000,    0.133243333,   -0.000000000
     76,    0.406114925,    0.000000000,    0.133255504,   -0.000000000
     77,    0.406102355,    0.000000000,    0.133279508,    0.000000000
     78,    0.406097579,    0.000000000,    0.133267192,   -0.000000000
     79,    0.406103778,    0.000000000,    0.133231142,    0.000000000
     80,    0.406075230,    0.000000000,    0.133268894,    0.000000000
     81,    0.406154474,    0.000000000,    0.133304957,   -0.000000000
     82,    0.406050413,    0.000000000,    0.133193833,   -0.000000000
     83,    0.406109044,    0.000000000,    0.133379821,    0.000000000
     84,    0.406148348,    0.000000000,    0.133120069,    0.000000000
     85,    0.406013151,    0.000000000,    0.133275600,   -0.000000000
     86,    0.406204714,    0.000000000,    0.133435866,   -0.000000000
     87,    0.406061602,    0.000000000,    0.133115647,    0.000000000
     88,    0.406094000,    0.000000000,    0.133417409,   -0.000000000
     89,    0.405938740,    0.000000000,    0.133199581,   -0.000000000
     90,    0.406261985,    0.000000000,    0.133196686,   -0.000000000
     91,    0.406339425,    0.000000000,    0.133735412,    0.000000000
     92,    0.406053851,    0.000000000,    0.133988932,    0.000000000
     93,    0.405846267,    0.000000000,    0.133502397,    0.000000000
     94,    0.405951249,    0.000000000,    0.133170612,   -0.000000000
     95,    0.406163154,    0.000000000,    0.132951636,   -0.000000000
     96,    0.406261522,    0.000000000,    0.133054773,   -0.000000000
     97,    0.406102982,    0.000000000,    0.133617393,   -0.000000000
     98,    0.405416857,    0.000000000,    0.134196947,   -0.000000000
     99,    0.402867678,    0.000000000,    0.134778053,   -0.000000000
    100,    0.375802634,    0.000000000,    0.130782015,   -0.000000000
