      -0.14000000,       0.13347301
      -0.13906667,       0.13853048
      -0.13813333,       0.14870609
      -0.13720000,       0.12393019
      -0.13626667,       0.11920235
      -0.13533333,       0.10338710
      -0.13440000,       0.07417205
      -0.13346667,       0.03786352
      -0.13253333,       0.01714800
      -0.13160000,       0.01154753
      -0.13066667,       0.00923433
      -0.12973333,       0.00796207
      -0.12880000,       0.00716580
      -0.12786667,       0.00663328
      -0.12693333,       0.00626582
      -0.12600000,       0.00601110
      -0.12506667,       0.00583890
      -0.12413333,       0.00573075
      -0.12320000,       0.00567502
      -0.12226667,       0.00566426
      -0.12133333,       0.00569388
      -0.12040000,       0.00576126
      -0.11946667,       0.00586533
      -0.11853333,       0.00600626
      -0.11760000,       0.00618534
      -0.11666667,       0.00640498
      -0.11573333,       0.00666871
      -0.11480000,       0.00698129
      -0.11386667,       0.00734897
      -0.11293333,       0.00777973
      -0.11200000,       0.00828370
      -0.11106667,       0.00887378
      -0.11013333,       0.00956638
      -0.10920000,       0.01038253
      -0.10826667,       0.01134951
      -0.10733333,       0.01250301
      -0.10640000,       0.01389040
      -0.10546667,       0.01557562
      -0.10453333,       0.01764644
      -0.10360000,       0.02022595
      -0.10266667,       0.02349107
      -0.10173333,       0.02770344
      -0.10080000,       0.03326263
      -0.09986667,       0.04080408
      -0.09893333,       0.05138740
      -0.09800000,       0.06688643
      -0.09706667,       0.09087206
      -0.09613333,       0.13084567
      -0.09520000,       0.20479944
      -0.09426667,       0.36506049
      -0.09333333,       0.81792016
      -0.09240000,       2.93905746
      -0.09146667,      10.38052175
      -0.09053333,       2.03239297
      -0.08960000,       0.65548691
      -0.08866667,       0.31323187
      -0.08773333,       0.18228703
      -0.08680000,       0.11910295
      -0.08586667,       0.08395141
      -0.08493333,       0.06242629
      -0.08400000,       0.04830416
      -0.08306667,       0.03854416
      -0.08213333,       0.03151933
      -0.08120000,       0.02629593
      -0.08026667,       0.02230678
      -0.07933333,       0.01919146
      -0.07840000,       0.01671222
      -0.07746667,       0.01470683
      -0.07653333,       0.01306180
      -0.07560000,       0.01169566
      -0.07466667,       0.01054871
      -0.07373333,       0.00957638
      -0.07280000,       0.00874498
      -0.07186667,       0.00802855
      -0.07093333,       0.00740681
      -0.07000000,       0.00686381
      -0.06906667,       0.00638680
      -0.06813333,       0.00596553
      -0.06720000,       0.00559169
      -0.06626667,       0.00525844
      -0.06533333,       0.00496013
      -0.06440000,       0.00469209
      -0.06346667,       0.00445040
      -0.06253333,       0.00423174
      -0.06160000,       0.00403334
      -0.06066667,       0.00385280
      -0.05973333,       0.00368807
      -0.05880000,       0.00353743
      -0.05786667,       0.00339934
      -0.05693333,       0.00327249
      -0.05600000,       0.00315574
      -0.05506667,       0.00304811
      -0.05413333,       0.00294868
      -0.05320000,       0.00285673
      -0.05226667,       0.00277154
      -0.05133333,       0.00269253
      -0.05040000,       0.00261916
      -0.04946667,       0.00255095
      -0.04853333,       0.00248749
      -0.04760000,       0.00242838
      -0.04666667,       0.00237330
      -0.04573333,       0.00232192
      -0.04480000,       0.00227397
      -0.04386667,       0.00222923
      -0.04293333,       0.00218745
      -0.04200000,       0.00214842
      -0.04106667,       0.00211197
      -0.04013333,       0.00207794
      -0.03920000,       0.00204616
      -0.03826667,       0.00201650
      -0.03733333,       0.00198883
      -0.03640000,       0.00196305
      -0.03546667,       0.00193903
      -0.03453333,       0.00191669
      -0.03360000,       0.00189594
      -0.03266667,       0.00187669
      -0.03173333,       0.00185889
      -0.03080000,       0.00184244
      -0.02986667,       0.00182730
      -0.02893333,       0.00181341
      -0.02800000,       0.00180070
      -0.02706667,       0.00178916
      -0.02613333,       0.00177872
      -0.02520000,       0.00176934
      -0.02426667,       0.00176098
      -0.02333333,       0.00175363
      -0.02240000,       0.00174725
      -0.02146667,       0.00174180
      -0.02053333,       0.00173726
      -0.01960000,       0.00173361
      -0.01866667,       0.00173084
      -0.01773333,       0.00172893
      -0.01680000,       0.00172786
      -0.01586667,       0.00172761
      -0.01493333,       0.00172818
      -0.01400000,       0.00172956
      -0.01306667,       0.00173173
      -0.01213333,       0.00173470
      -0.01120000,       0.00173846
      -0.01026667,       0.00174299
      -0.00933333,       0.00174833
      -0.00840000,       0.00175443
      -0.00746667,       0.00176134
      -0.00653333,       0.00176902
      -0.00560000,       0.00177751
      -0.00466667,       0.00178680
      -0.00373333,       0.00179689
      -0.00280000,       0.00180781
      -0.00186667,       0.00181957
      -0.00093333,       0.00183217
       0.00000000,       0.00184562
       0.00093333,       0.00185996
       0.00186667,       0.00187520
       0.00280000,       0.00189133
       0.00373333,       0.00190841
       0.00466667,       0.00192646
       0.00560000,       0.00194548
       0.00653333,       0.00196552
       0.00746667,       0.00198660
       0.00840000,       0.00200876
       0.00933333,       0.00203203
       0.01026667,       0.00205645
